Headline,label
Noose Found In Garage Used By NASCAR’s Bubba Wallace,0
"I'm Burning Out Fighting Racism, Yet I Never Feel Like I'm Doing Enough",0
"UK Records 43 More Coronavirus Deaths In 24 Hours, Bringing Total To 42,632",0
"Commuters Not Wearing Face Masks Correctly, Expert Warns",0
"After Weeks Of Anticipation, Trump Rally Crowd Underwhelms",0
I Was A Doctor In Syria’s Civil War. Now I’m On The NHS’ Coronavirus Frontline,0
Britons Can Travel To Spain Without Quarantine From Sunday,0
Three Young Children Die In Paisley Flat Fire,0
Judge Rejects White House Demand To Block John Bolton's New Book,0
Rishi Sunak Hints That Two-Metre Social Distancing Rule Will Be Relaxed,0
The White House's Attempt To Explain Trump's Tiny Rally Turnout Is As Nonsensical As You'd Expect,0
Before Covid-19 This Was Going To Be My First Black Pride,0
Just Spit Into A Pot For New Coronavirus Test That Could Replace Throat Swab,0
Reading Park Terror Suspect 'Came To The Attention Of MI5 Last Year',0
Campaigners Blast Police As Black Driver Is Pulled Over On Suspicion Of Using Vaseline To Smuggle Drugs,0
Manchester Shooting: Double Murder Inquiry Launched As Second Victim Dies,0
"1 Dead, 11 Injured In Minneapolis Shooting",0
"Reading Stabbing Attack Declared A Terrorist Incident, Police Say",0
Law Graduate Pursues Private Prosecution Of 'Arrogant' Dominic Cummings,0
Trump Uses Racist Terms 'Kung Flu' And 'Chinese Virus' To Describe Covid-19,0
Reading Stabbing Attack: Everything We Know So Far,0
Three People Killed In Reading Knife Attack,0
Anti-Racism Protesters March In UK Cities For Fourth Consecutive Week,0
"UK Records 128 More Coronavirus Deaths In 24 Hours, Bringing Total To 42,589",0
Third Victim Of Reading Terror Attack Named As David Wails,0
Watch Live: Matt Hancock Leads Daily Coronavirus Briefing,0
"Covid-19 Will Rage 'Like A Forest Fire' In Unprepared America, Top Doc Warns",0
UK Records 15 More Coronavirus Deaths In 24 Hours – Lowest Total Since Mid-March,0
Windrush Compensation Scheme Is Traumatising Victims All Over Again,0
Europe Eases Lockdown – But The Coronavirus Pandemic Is Still Getting Worse Globally,0
Second Victim Of Reading Terror Attack Named By Family And Friends As Joe Ritchie-Bennett,0
Zoomers Boast They Sabotaged Trump Rally Turnout With Fake Reservations,0
Noose Found In Garage Used By NASCAR’s Bubba Wallace,0
"I'm Burning Out Fighting Racism, Yet I Never Feel Like I'm Doing Enough",0
"UK Records 43 More Coronavirus Deaths In 24 Hours, Bringing Total To 42,632",0
"Commuters Not Wearing Face Masks Correctly, Expert Warns",0
"After Weeks Of Anticipation, Trump Rally Crowd Underwhelms",0
I Was A Doctor In Syria’s Civil War. Now I’m On The NHS’ Coronavirus Frontline,0
Britons Can Travel To Spain Without Quarantine From Sunday,0
Three Young Children Die In Paisley Flat Fire,0
Judge Rejects White House Demand To Block John Bolton's New Book,0
Rishi Sunak Hints That Two-Metre Social Distancing Rule Will Be Relaxed,0
Scathing Supercut Shows How Quickly Trump Flips On His Once Most Trusted Aides,0
Leaked Lockdown Rules Reveal What Your Pub And Restaurant Trips Might Look Like Next Month,0
"For Refugees Like Me, Loneliness Is Yet Another Struggle To Overcome",0
"Boris Johnson Says Swing Low, Sweet Chariot Should Not Be Banned",0
"South Asian People Most Likely To Die In Hospital From Coronavirus, New Study Finds",0
Facebook Takes Down Trump Campaign Ads Featuring 'Nazi Symbol',0
Church Of England Brands Historic Links To Slavery Through Clergymen 'A Source Of Shame',0
Twitter Slaps Donald Trump's 'Racist Baby' Post With Manipulated Media Warning,0
Exclusive: UK Charities And Schools Blasted For Hosting Mock 'Slave Auctions',0
Less Than 1% Of Government Funds To Remove Cladding From Private Buildings Paid Out,0
Opinion: Anti-Racism Protests Are Not Fantasy Television,0
Watch Live: Matt Hancock Leads Coronavirus Briefing After Tracing App U-Turn,0
Former White House Ethics Chief Reveals 'Disturbing' Ivanka Trump Emails,0
Opinion: If My Grades Were Predicted I Would Never Have Studied At Oxford And Yale,0
Donald Trump Said So Many Daft Things This Week We Had To Do This Roundup,0
This Is How It Feels To Be Erased From Your Own History Lesson,0
Melania Trump Posts Juneteenth Tweet And Gets Reminded Of 'Birther' Past,0
Jeremy Corbyn's Brother Charged With Breaching Coronavirus Regulations At 5G Protest,0
Opinion: Removing Statues Is The Easy Part. Confronting Britain's Racist Legacy Will Be Harder,0
Could Wave Of Action Result In Meaningful Change For Black People?,0
"Katie Hopkins Permanently Banned From Twitter, Social Media Firm Confirms",0
Watch Live: Gavin Williamson Gives Daily Coronavirus Briefing,0
"UK Records 173 More Coronavirus Deaths In 24 Hours, Bringing Total To 42,461",0
Devastated Family Pay Tribute To Sisters Stabbed To Death In London Park As Police Search For Attacker,0
Opinion: Black Lives Matter – Unless You're Black In The Workplace,0
Homeless Migrants Could Be Sent Back To The Streets As Lockdown Eases,0
We’ve Been Hosting Two Refugees During Lockdown. Here’s What We’ve Learned,0
Comedian Ava Vidal Breaks Down 'Racist' Tropes In TV Comedies,0
"UK Records 135 More Coronavirus Deaths In 24 Hours, Including 13-Day-Old Baby",0
Who Is Cabinet Minister Robert Jenrick?,0
Deaths In Police Custody: Why Has No Police Officer Been Convicted?,0
Pub Chain Greene King And Lloyd's Of London To Pay Reparations Over Links To Slave Trade,0
Trump 'Wanted To Give Kim Jong Un A Copy Of Rocket Man' And 5 Other Claims From John Bolton's Book,0
I Started A Food Bank For Refugees Like Me Going Hungry In This Pandemic,0
Opinion: Boris Johnson's £1m Jet Makeover Is A Slap In The Face For The UK's Most Vulnerable,0
Boris Johnson 'Waffling On' About Australian Biscuits And Vegemite Sparks Strong Reactions,0
Coronavirus: Why The World Is More Worried Than Ever About A Second Wave,0
Every Prosecution Under New Coronavirus Act Dropped For Being Unlawful – Again,0
You Now Have To Walk Through A Special 'Disinfection Tunnel' If You Want To Visit Putin,0
Nurse Who Died Of Covid-19 After Giving Birth Felt 'Helpless' About Being On Front Line,0
London Mayor Sadiq Khan Takes A Pay Cut Over Coronavirus Funding Shortfalls,0
‘It’s Time We Talk About This’: Republican Group Questions Trump’s Health,0
3 US States See Record High In Daily Coronavirus Infections After Reopening,0
Trump Administration Sues To Block Release Of Book US President Doesn't Want You To Read,0
Coronavirus Will Just 'Go Away' Trump Says - As Cases Surge,0
Government 'Abandons' Prisoner Release Scheme Despite Spending £4m On Tags,0
Parents Of Emily Jones Plead With Far-Right To Stop Using Her Photo At Protests,0
Opinion: The LGBTQ Community Is Not A Safe Space For Black People,0
Inside The Dangerous Online Fever Swamps Of American Police,0
"Trump Says Police Killing Of Rayshard Brooks ‘Terrible,’ But ‘You Can’t Resist’ Officers",0
Raheem Sterling Hails 'Massive Step' As Players Take A Knee On Premier League’s Return,0
Oxford College Governors Vote To Remove Cecil Rhodes Statue,0
Marcus Rashford: The Footballer Using His Platform For Change,0
‘G-A-Y means God accepts you’: Reverend Jide Macaulay On Faith And Sexuality,0
"What Boris Johnson Could Spend £900,000 On Instead Of Painting His Plane",0
Watch Live: Culture Secretary Oliver Dowden Gives Latest Coronavirus Update,0
"UK Records 184 More Coronavirus-Related Deaths In 24 Hours, Bringing Total To 42,153",0
Opinion: Boris Johnson's DfID Decision Is A Disaster For The World's Poorest People,0
Trump Claims Covid-19 Will Go Away And That An AIDS Vaccine Exists. It Doesn’t.,0
New Zealand Puts Military In Charge Of Quarantine After Covid-19 Blunder,0
"Black Athletes Like Me Are Shaken. Now We Need Support, And We Need Representation",0
How The ‘Hostile Environment’ Has Made This Pandemic Harder For Doctors Like Me,0
Disabled Women Have Been Hit Worst Of All By Lockdown,0
Why The Appointment Of Munira Mirza As Head Of Racial Inequality Review Is So Controversial,0
Everything You Need To Know About Face Masks,0
"Racism A Factor In Increased Risk Of BAME People Dying From Coronavirus, Suggests Report",0
US Fighter Jet Pilot Killed In Crash Off UK Coast Named As 1st Lt Kenneth Allen,0
Pence Tells US Governors To Share Misleading Facts About Coronavirus Infections: Reports,0
"UK Coronavirus Lockdown Saw 600,000 People Made Jobless",0
The Medics Who Went Back To The NHS Frontline To Fight Coronavirus,0
Seeking Asylum In Britain Finally Let Me Live As The Gay Man I Am,0
Watch Live: Dominic Raab Leads Daily Coronavirus Conference,0
Trump Tweet Mocking Obama’s ‘Unpresidential’ Walk Resurfaces After Ramp Incident,0
Social Distancing Queues Form As Shops Reopen,0
UK Records 38 More Coronavirus Deaths In 24 Hours,0
Opinion: No Child Can Learn While They Are Hungry,0
Body Of Pilot Found After US Air Force Fighter Jet Crashes Into The North Sea,0
"Overwhelmed By Covid-19, India To Transform Train Cars Into Makeshift Hospital Wards",0
Watch Live: Boris Johnson Leads Downing Street Press Briefing,0
Lifesaving Coronavirus Drug Approved For Immediate Use By NHS,0
UK Registers 233 More Coronavirus-Related Deaths In 24 Hours,0
Lifesaving Coronavirus Treatment Dexamethasone Hailed As 'Major Breakthrough',0
Opinion: A Generation Of Children Are Relying On Boris Johnson To Stop Them From Going Hungry,0
Opinion: Coronavirus Means The Time For Automatic Electoral Registration Has Come,0
Trump Suggests Stopping Covid-19 Tests Would Result In Fewer Cases,0
New Zealand No Longer Coronavirus-Free After Two Passengers Fly In From London,0
North Korea Blows Up Inter-Korean Liaison Office,0
Donald Trump Basically Spent Last Night Talking To Himself On Twitter,0
This Is How Pharmacies Are Being Turned Into ‘Red Telephone Boxes’ To Help Domestic Abuse Victims,0
Opinion: Criticising Primark Shoppers Reeks Of Classism,0
White Woman Calls Police On Man Writing 'Black Lives Matter' On His Own Property,0
Five Inequality Reviews Boris Johnson Could Have Acted On Instead Of Ordering Another,0
Andrew Banks Jailed For Two Weeks After Urinating Next To Keith Palmer Memorial,0
Primark Stores See Huge Queues Across England As Non-Essential Shops Reopen,0
Police Video Shows Rayshard Brooks Sobriety Test Quickly Turning Deadly,0
Health Expert Calls Trump's Upcoming Rally 'Extraordinarily Dangerous Move’,0
"Wake Up To How You're Treating Black Men, Top Custody Deaths Lawyer Urges Police",0
BLM Supporter Who Carried Injured Man To Safety Hailed As 'National Hero',0
"Man, 20, Dies Of Suspected Drug Overdose As 6,000 People Attend Two Illegal Raves In Greater Manchester",0
"Man, 28, Arrested On Suspicion Of Urinating Next To PC Keith Palmer Memorial",0
Will Anti-Racism Protests Force Donald Trump From Office?,0
MPs And Police Express Anger After Man Pictured 'Urinating' Next To Memorial To PC Keith Palmer,0
Parts Of Beijing Under Lockdown After Coronavirus Outbreak,0
Hundreds Of Far-Right Protesters Gather In Central London,0
Trump Reverses Rule Protecting Transgender Patients From Discrimination,0
Eight Questions About Support Bubbles – And Their Answers,0
Brazil Passes UK To Record World's Second Highest Coronavirus Death Toll,0
Fears Millions Of Pints Of Spoilt Beer From Locked-Down Pubs Could Overwhelm Sewage Network,0
'Black British History Is Barely Covered': How The Curriculum Could Be Decolonised,0
Exclusive: Science Museum Criticised By Staff Over Lack Of Response To Black Lives Matter Movement,0
Marcus Rashford Calls On MPs To 'Find Your Humanity' Over Free School Meals,0
"Man, 28, Charged Over Urinating Next To PC Keith Palmer Memorial",0
"Here In Calais’ Refugee Camps, Coronavirus Is Making Lives Even Harder",0
Protests Continue In U.S. After Deaths Of More Black Men,0
Trump Tries To Explain Awkward Ramp Descent That Lit Up Twitter Critics,0
"UK Records 36 More Coronavirus Deaths In 24 Hours, Bringing Total To 41,698",0
Atlanta Police Chief Resigns After Cop Kills Black Man At A Wendy’s (Update),0
Amnesty International Calls Government U-Turn On Trans Self-ID Plans 'Extremely Worrying',0
More Than 100 People Arrested At Far-Right Protest In London,0
Queer But Not Here: This Is What Happens When Pride Gets Cancelled,0
"Grenfell Tower Fire: Justice Is Slipping Further Away, Says Survivor",0
UK Records 181 More Coronavirus Deaths In 24 Hours,0
Grenfell: A Timeline Of Tragedy,0
Police Warn London Protesters To Be Off The Streets By 5pm,0
What Happened To Matt Hancock's Coronavirus Contact-Tracing App?,0
UK Black Pride’s Lady Phyll On What It Means To Be An Ally To Black People,0
Watch Live: Grant Shapps Gives Daily Coronavirus Briefing,0
13-Year-Old Boy Pleads Guilty To Assaulting Two Police Officers In Hackney,0
"UK Records 202 More Coronavirus Deaths In 24 Hours, Bringing Total To 41,481",0
People In Most Deprived Areas Twice As Likely To Die Of Coronavirus Than The Most Wealthy,0
Sadiq Khan Warns Black Lives Matter Protesters Of Far-Right Plans To Hijack Demonstrations,0
"BA, EasyJet And Ryanair Launch Legal Action Over Coronavirus Quarantine Policy",0
Trump Campaign Says You Can't Sue If You Get Covid-19 At His Rally,0
"Coronavirus Anxiety Hits Women And Young People Hardest, Hair Study Suggests",0
Jack Leslie: Calls For Statue Of Footballer Who Should Have Been England's First Black Player,0
Government Misses Deadline To Remove All Grenfell-Style Cladding,0
BAME Labour MPs Accuse Priti Patel Of 'Gaslighting' In Racism Debate,0
New Mum Diagnosed With Breast Cancer During Lockdown Urges Others To Get Symptoms Checked,0
Nigel Farage Steps Down From LBC 'Effective Immediately',0
UK Records 151 More Coronavirus Deaths In 24 Hours,0
This Is The Science Behind The Government's Two-Metre Coronavirus 'Rule',0
Donald Trump Is Acting Like Coronavirus Is Gone. It Isn’t,0
Statues Are Only Part Of The Problem In Britain’s Fight Against Racism,0
Liverpool's Penny Lane Roadsigns Vandalised Over Slavery Claims,0
"A Poem On The History Of Racism In The UK, By Author And Playwright Keith Jarrett",0
JK Rowling: The Sun Front Page Slammed By Domestic Abuse Charities Draws 500 Complaints,0
Opinion: Removing Statues Doesn't Erase History – It Makes It,0
Donald Trump's Latest Analogy Looks Like It's Riddled With Typos But It Honestly Isn't,0
Uber To Introduce Mandatory Face Coverings For Drivers And Passengers,0
Joe Biden Very Nearly Drops An F-Bomb On Trump's 'Very Fine' Racists,0
"Lawmakers Vote To Keep KKK Leader’s Bust In Tennessee State Capitol, Igniting Protests",0
